,TIMESTAMP,Global_Energy_Tot,Direct_Energy_Tot,Diffuse_Energy_Tot,Water_Energy,Global_Efficiency,DirDiffRatio,DirDiff,fit_Efficiency
68,2020-08-12,6.858,6.575,1.8840000000000001,2.64,0.38495188101487315,3.4899150743099785,Clear,0.4071061751620259
69,2020-08-13,7.205,8.01,1.264,2.026666666666667,0.28128614388156375,6.337025316455696,Clear,0.4206570377164166
70,2020-08-14,6.728,5.861000000000001,2.06,3.0933333333333333,0.45977011494252873,2.8451456310679615,Clear,0.39264424156112954
71,2020-08-15,7.156000000000001,7.593,1.33,3.1733333333333333,0.4434507173467486,5.709022556390977,Clear,0.4100671759225173
72,2020-08-16,6.989,6.7,1.785,3.52,0.5036485906424382,3.7535014005602245,Clear,0.4056649935471574
73,2020-08-17,7.062,6.9079999999999995,1.735,3.3333333333333335,0.4720098178042103,3.9815561959654175,Clear,0.4099520913701528
74,2020-08-18,6.295,5.544,2.27,2.7466666666666666,0.4363251257611861,2.442290748898678,Clear,0.3939064372950827
75,2020-08-19,6.943,6.902,1.6269999999999998,3.1466666666666665,0.4532142685678621,4.242163491087893,Clear,0.40345164408259415
76,2020-08-20,6.596,5.496,2.3480000000000003,2.72,0.4123711340206186,2.340715502555366,Clear,0.39678956444354696
77,2020-08-21,5.756,2.639,3.715,2.32,0.40305767894371086,0.7103633916554508,Between,0.3775376646329306
78,2020-08-22,5.292000000000001,2.533,3.2439999999999998,2.12,0.400604686318972,0.780826140567201,Between,0.34642487479276735
79,2020-08-23,5.632000000000001,3.991,2.648,1.5199999999999998,0.2698863636363636,1.5071752265861027,Clear,0.3621703233665744
80,2020-08-24,5.232,3.338,2.559,,,1.3044157874169597,Clear,0.33437951943240074
81,2020-08-25,5.266,2.884,2.8489999999999998,,,1.0122850122850124,Clear,0.3355604321142155
82,2020-08-26,5.747000000000001,4.021,2.4530000000000003,,,1.639217284957195,Clear,0.3518469456801998
83,2020-08-27,3.847,0.9309999999999999,3.19,,,0.2918495297805643,Between,0.2878215384320205
84,2020-08-28,1.304,0.004,1.308,,,0.0030581039755351682,Cloudy,0.14607439372078085
85,2020-08-29,3.0669999999999997,0.342,2.8680000000000003,,,0.11924686192468618,Between,0.24867023269170724
86,2020-08-30,5.271,2.752,3.197,,,0.860807006568658,Between,0.35126756168484113
87,2020-08-31,4.989,3.1439999999999997,2.7030000000000003,,,1.1631520532741395,Clear,0.3360540815638877
88,2020-09-01,5.961,4.637,2.234,,,2.0756490599820947,Clear,0.360410936724023
89,2020-09-02,5.855,3.813,2.95,,,1.2925423728813559,Clear,0.37360481318169836
90,2020-09-03,6.837000000000001,6.651,1.8230000000000002,,,3.6483817882611076,Clear,0.4061828576977201
91,2020-09-04,4.623,2.6510000000000002,3.017,,,0.8786874378521712,Between,0.33728330572574927
92,2020-09-05,6.351,5.872000000000001,2.029,,,2.8940364711680635,Clear,0.39121878181357966
93,2020-09-06,6.888,7.725,1.242,,,6.219806763285024,Clear,0.40950924318493065
94,2020-09-07,6.377000000000001,6.059,1.909,,,3.1739130434782608,Clear,0.3907002857631044
95,2020-09-08,6.144,5.584,1.899,,,2.940494997367035,Clear,0.3736743919883755
96,2020-09-09,4.65,2.3609999999999998,2.905,,,0.812736660929432,Between,0.3207184717879645
97,2020-09-10,2.975,0.7120000000000001,2.589,,,0.2750096562379297,Between,0.24522239174068033
98,2020-09-11,2.0269999999999997,0.162,1.9140000000000001,,,0.08463949843260188,Cloudy,0.18685321391235932
99,2020-09-12,3.77,0.74,3.205,,,0.23088923556942276,Between,0.282083620282494
100,2020-09-13,2.95,1.237,2.1830000000000003,,,0.5666513971598717,Between,0.23974043714655452
101,2020-09-14,1.088,0.002,1.092,,,0.0018315018315018315,Cloudy,0.1334196724584651
102,2020-09-15,1.16,0.002,1.166,,,0.0017152658662092626,Cloudy,0.13773136694171462
103,2020-09-16,1.234,0.004,1.2429999999999999,,,0.0032180209171359616,Cloudy,0.14228709451252108
104,2020-09-17,0.5670000000000001,0.002,0.569,,,0.00351493848857645,Cloudy,0.10294648036739046
105,2020-09-18,0.693,0.001,0.695,,,0.0014388489208633094,Cloudy,0.11025339688596766
106,2020-09-19,0.94,0.004,0.9440000000000001,,,0.00423728813559322,Cloudy,0.12486551815452623
107,2020-09-20,3.4589999999999996,1.371,2.336,,,0.5869006849315069,Between,0.25329387921292207
108,2020-09-21,1.778,0.005,1.787,,,0.002797985450475658,Cloudy,0.1740184929098521
109,2020-09-22,0.006,0.0,0.006999999999999999,,,0.0,Cloudy,0.07013167408879967
110,2020-09-23,1.078,0.004,1.082,,,0.0036968576709796672,Cloudy,0.13290624570437004
111,2020-09-24,3.3289999999999997,1.03,2.548,,,0.4042386185243328,Between,0.2538417912794826
112,2020-09-25,4.553999999999999,2.5069999999999997,2.827,,,0.8868058012026883,Between,0.32122784310495534
113,2020-09-26,3.455,0.698,3.014,,,0.23158593231585933,Between,0.26950085931061035
114,2020-09-27,3.779,1.3559999999999999,2.7880000000000003,,,0.48637015781922516,Between,0.2791109152765414
115,2020-09-28,2.261,0.04,2.253,,,0.01775410563692854,Cloudy,0.20238212152079665
116,2020-09-29,3.313,0.9359999999999999,2.69,,,0.34795539033457246,Between,0.258861554255654
117,2020-09-30,4.838,3.575,2.449,,,1.4597795018374848,Clear,0.33617455136258867
118,2020-10-01,5.428,5.156000000000001,2.0069999999999997,,,2.5690084703537623,Clear,0.36515091750034706
119,2020-10-02,5.184,4.761,1.932,,,2.4642857142857144,Clear,0.34710711101977076
120,2020-10-03,3.412,1.275,2.5660000000000003,,,0.4968823070927513,Between,0.26337182799310016
121,2020-10-04,0.958,0.002,0.9620000000000001,,,0.0020790020790020787,Cloudy,0.12584507404194556
122,2020-10-05,3.897,0.816,3.302,,,0.2471229557843731,Between,0.29036635320134263
123,2020-10-06,3.145,0.29100000000000004,2.929,,,0.09935131444178902,Cloudy,0.2504589834380169
124,2020-10-07,2.7030000000000003,0.124,2.623,,,0.0472741136103698,Cloudy,0.2268484497645775
125,2020-10-08,4.842,4.301,2.082,,,2.0658021133525457,Clear,0.3399230598807298
126,2020-10-09,4.956,4.946000000000001,1.851,,,2.6720691518098327,Clear,0.34879175983169114
127,2020-10-10,4.686,3.802,2.2,,,1.728181818181818,Clear,0.3295244162884656
128,2020-10-11,4.765,3.872,2.205,,,1.7560090702947844,Clear,0.33223896018640414
129,2020-10-12,4.535,3.7880000000000003,1.9409999999999998,,,1.9515713549716645,Clear,0.31394884295916997
130,2020-10-13,2.5469999999999997,0.588,2.182,,,0.2694775435380385,Between,0.21721552300406852
131,2020-10-14,2.887,0.389,2.611,,,0.14898506319417848,Between,0.2353228488538321
132,2020-10-15,1.151,0.003,1.158,,,0.0025906735751295338,Cloudy,0.13729985513967052
133,2020-10-16,0.523,0.0,0.525,,,0.0,Cloudy,0.10031353547154662
134,2020-10-17,4.143,2.637,2.2640000000000002,,,1.1647526501766783,Clear,0.29292425841367953
135,2020-10-18,1.53,0.09,1.493,,,0.060281312793034156,Cloudy,0.15983072041899807
136,2020-10-19,2.687,0.187,2.568,,,0.07281931464174454,Cloudy,0.2258247038436228
137,2020-10-20,4.229,3.717,1.9409999999999998,,,1.9149922720247297,Clear,0.311491012438279
138,2020-10-21,1.224,0.004,1.23,,,0.0032520325203252032,Cloudy,0.14152963467086915
139,2020-10-22,2.5839999999999996,0.247,2.428,,,0.10172981878088962,Between,0.21974448388725726
140,2020-10-23,4.949,5.032,1.575,,,3.194920634920635,Clear,0.3356873952220969
141,2020-10-24,4.152,2.8819999999999997,2.24,,,1.2866071428571426,Clear,0.30000711717734463
142,2020-10-25,3.668,1.686,2.4330000000000003,,,0.6929716399506781,Between,0.2698501543077277
143,2020-10-26,2.9339999999999997,0.6890000000000001,2.485,,,0.27726358148893365,Between,0.23836651438802114
144,2020-10-27,2.583,0.405,2.293,,,0.17662450937636284,Between,0.21734809310467454
145,2020-10-28,1.6569999999999998,0.008,1.663,,,0.004810583283223091,Cloudy,0.16689734333716627
146,2020-10-29,1.5930000000000002,0.01,1.597,,,0.006261740763932373,Cloudy,0.16312101264980128
147,2020-10-30,4.168,3.397,1.817,,,1.8695652173913042,Clear,0.2931884648621032
148,2020-10-31,4.205,3.903,1.74,,,2.2431034482758623,Clear,0.3062183415816153
149,2020-11-01,1.431,0.006,1.4340000000000002,,,0.0041841004184100415,Cloudy,0.15348516223319852
150,2020-11-02,2.05,0.564,1.7080000000000002,,,0.3302107728337236,Between,0.18876655590388142
151,2020-11-03,4.354,4.295,1.453,,,2.9559532002752924,Clear,0.3030659527854276
152,2020-11-04,4.272,4.277,1.374,,,3.1128093158660843,Clear,0.2978398156308076
153,2020-11-05,3.6039999999999996,2.291,2.2030000000000003,,,1.0399455288243302,Clear,0.27739242714914836
154,2020-11-06,3.715,3.125,1.63,,,1.9171779141104295,Clear,0.2728767822624461
155,2020-11-07,3.153,1.473,2.316,,,0.6360103626943006,Between,0.25565952417018717
156,2020-11-08,3.739,2.7089999999999996,2.006,,,1.3504486540378864,Clear,0.28038404171614273
157,2020-11-09,3.9930000000000003,3.773,1.579,,,2.3894870170994302,Clear,0.2923372397070441
158,2020-11-10,3.639,3.13,1.755,,,1.7834757834757835,Clear,0.28033313662703874
159,2020-11-11,4.127,4.628,1.2590000000000001,,,3.6759332803812548,Clear,0.3032898926186054
160,2020-11-12,4.243,5.065,1.03,,,4.91747572815534,Clear,0.3050747199466256
161,2020-11-13,3.505,2.718,1.716,,,1.583916083916084,Clear,0.2637984166146591
162,2020-11-14,3.8080000000000003,3.179,1.739,,,1.8280621046578491,Clear,0.2810971275931177
163,2020-11-15,3.612,2.968,1.6340000000000001,,,1.8164014687882495,Clear,0.2676749258181239
164,2020-11-16,1.67,0.32899999999999996,1.505,,,0.21860465116279068,Between,0.16880345629494148
165,2020-11-17,1.4769999999999999,0.159,1.3659999999999999,,,0.11639824304538801,Between,0.15481951628580584
166,2020-11-18,3.873,3.946,1.348,,,2.927299703264095,Clear,0.2848665592937724
167,2020-11-19,2.261,0.7240000000000001,1.791,,,0.4042434394193189,Between,0.19914141866694554
168,2020-12-18,0.10400000000000001,0.0,0.10400000000000001,,,0.0,Cloudy,0.07578348983035653
169,2020-12-19,2.952,1.936,1.746,,,1.1088201603665522,Clear,0.23847564780354408
170,2020-12-20,3.1,2.491,1.517,,,1.6420566908371788,Clear,0.24434532022262254
171,2020-12-21,3.447,3.68,1.175,,,3.1319148936170214,Clear,0.26557830666511373
172,2020-12-22,3.4939999999999998,3.819,1.099,,,3.474977252047316,Clear,0.26596188894647466
173,2020-12-23,1.295,0.01,1.296,,,0.007716049382716049,Cloudy,0.14558290400847537
174,2020-12-24,3.0460000000000003,2.3369999999999997,1.527,,,1.530451866404715,Clear,0.23959691262213406
175,2020-12-25,2.9330000000000003,1.891,1.751,,,1.0799543118218162,Clear,0.2372091986042648
176,2020-12-26,1.538,0.053,1.506,,,0.03519256308100929,Cloudy,0.15930733900328428
177,2020-12-27,1.9369999999999998,0.321,1.761,,,0.18228279386712096,Between,0.18344264991107712
178,2020-12-28,2.885,1.6540000000000001,1.79,,,0.9240223463687152,Between,0.23127727061582398
179,2020-12-29,0.78,0.098,0.738,,,0.13279132791327913,Between,0.11611672211176066
180,2020-12-30,3.562,3.082,1.639,,,1.8804148871262965,Clear,0.27191263229238927
181,2020-12-31,3.9189999999999996,4.88,0.8440000000000001,,,5.781990521327013,Clear,0.28783301131000755
182,2021-01-01,3.865,4.736000000000001,0.84,,,5.638095238095239,Clear,0.28261505103900314
183,2021-01-02,3.718,4.1930000000000005,1.0070000000000001,,,4.163853028798411,Clear,0.2735482858120234
184,2021-01-03,2.2969999999999997,1.264,1.4780000000000002,,,0.855209742895805,Between,0.1995974752169168
185,2021-01-04,1.709,0.221,1.579,,,0.13996200126662445,Between,0.16937647899993433
186,2021-01-05,0.217,0.0,0.217,,,0.0,Cloudy,0.08236756383856195
187,2021-01-06,0.8390000000000001,0.003,0.8420000000000001,,,0.003562945368171021,Cloudy,0.11888775437336158
188,2021-01-07,1.7280000000000002,0.293,1.574,,,0.18614993646759845,Between,0.1715775961437778
189,2021-01-08,3.846,4.5280000000000005,0.917,,,4.93784078516903,Clear,0.2799011390409771
190,2021-01-09,3.388,2.8739999999999997,1.556,,,1.8470437017994856,Clear,0.2598761376278777
191,2021-01-10,3.1510000000000002,2.324,1.68,,,1.3833333333333333,Clear,0.24806160699031884
192,2021-01-11,3.358,2.803,1.5230000000000001,,,1.8404464871963229,Clear,0.25549552443202406
193,2021-01-12,3.8739999999999997,4.081,1.153,,,3.5394622723330444,Clear,0.2781780013918141
194,2021-01-13,3.943,4.749,0.823,,,5.770352369380316,Clear,0.282074551937331
195,2021-01-14,3.937,4.577,0.898,,,5.096881959910913,Clear,0.2804903315820595
196,2021-01-15,3.647,3.678,1.175,,,3.1302127659574466,Clear,0.26550907200255347
197,2021-01-16,2.531,0.44299999999999995,2.2119999999999997,,,0.20027124773960217,Between,0.2139439942184121
198,2021-01-17,3.5039999999999996,2.5780000000000003,1.669,,,1.544637507489515,Clear,0.2562134815771573
199,2021-01-18,3.998,4.457,0.966,,,4.613871635610766,Clear,0.2802983494616973
200,2021-01-19,3.8139999999999996,3.863,1.16,,,3.3301724137931035,Clear,0.2710392861643991
201,2021-01-20,3.638,3.4219999999999997,1.24,,,2.7596774193548383,Clear,0.26043433440309355
202,2021-01-21,3.0669999999999997,1.8780000000000001,1.719,,,1.0924956369982548,Clear,0.2348946567643257
203,2021-01-22,0.225,0.001,0.225,,,0.0044444444444444444,Cloudy,0.08286831030316638
204,2021-01-23,0.455,0.003,0.455,,,0.006593406593406593,Cloudy,0.09633875754879967
205,2021-01-24,1.0590000000000002,0.004,1.063,,,0.0037629350893697085,Cloudy,0.13179918901272486
206,2021-01-25,1.077,0.006999999999999999,1.079,,,0.006487488415199258,Cloudy,0.13283529927321389
207,2021-01-26,0.993,0.004,0.9940000000000001,,,0.004024144869215291,Cloudy,0.12777882523780298
208,2021-01-27,0.29,0.001,0.29,,,0.003448275862068966,Cloudy,0.08665560951142613
209,2021-01-28,3.553,1.89,2.044,,,0.9246575342465753,Between,0.2542465607809863
210,2021-01-29,4.322,3.59,1.4140000000000001,,,2.5388967468175387,Clear,0.27638835470796264
211,2021-01-30,3.7939999999999996,2.224,1.932,,,1.1511387163561078,Clear,0.2592829415620181
212,2021-01-31,2.244,0.47100000000000003,1.794,,,0.2625418060200669,Between,0.19055803227806298
213,2021-02-01,1.376,0.043,1.339,,,0.03211351755041075,Cloudy,0.14923072003233845
214,2021-02-02,1.514,0.09,1.4680000000000002,,,0.06130790190735694,Cloudy,0.15837406687735972
215,2021-02-03,3.7560000000000002,1.906,2.029,,,0.9393790044356826,Between,0.2539264459564857
216,2021-02-04,2.81,0.629,2.278,,,0.27611940298507465,Between,0.22422838318644622
217,2021-02-05,0.6779999999999999,0.002,0.6779999999999999,,,0.0029498525073746317,Cloudy,0.10929748980893372
218,2021-02-06,3.638,2.634,1.286,,,2.0482115085536545,Clear,0.2358361198709462
219,2021-02-07,3.573,1.79,2.048,,,0.8740234375,Between,0.25101789221963294
220,2021-02-08,0.778,0.002,0.777,,,0.002574002574002574,Cloudy,0.11506583783382165
221,2021-02-09,3.654,1.465,2.205,,,0.6643990929705216,Between,0.24891504379507157
222,2021-02-10,1.043,0.004,1.043,,,0.0038350910834132313,Cloudy,0.13063386617941417
223,2021-02-11,0.461,0.001,0.46,,,0.002173913043478261,Cloudy,0.09656085359456702
224,2021-02-12,0.924,0.003,0.9209999999999999,,,0.003257328990228013,Cloudy,0.1234907795649388
225,2021-02-13,2.8089999999999997,0.364,2.535,,,0.14358974358974358,Between,0.2300291888052476
226,2021-02-14,2.7569999999999997,0.929,1.9580000000000002,,,0.4744637385086823,Between,0.21596841723752155
227,2021-02-15,3.193,0.7959999999999999,2.4819999999999998,,,0.32070910556003224,Between,0.2418957704100011
228,2021-02-16,2.3209999999999997,0.441,1.8940000000000001,,,0.2328405491024287,Between,0.1953461265062118
229,2021-02-17,3.375,1.046,2.5660000000000003,,,0.40763834762275913,Between,0.25544445912994473
230,2021-02-18,5.127999999999999,4.257,1.266,,,3.362559241706161,Clear,0.29085472570532667
231,2021-02-19,5.3,4.732,0.985,,,4.804060913705584,Clear,0.290925172255385
232,2021-02-20,5.421,5.032,0.871,,,5.777267508610792,Clear,0.2946680314895605
233,2021-02-21,5.287999999999999,4.721,0.9990000000000001,,,4.7257257257257255,Clear,0.29136010759462083
234,2021-02-22,4.165,2.044,2.013,,,1.0153999006458023,Clear,0.2577713794064985
235,2021-02-23,4.247,2.0,2.2030000000000003,,,0.9078529278256922,Between,0.2673187837466233
236,2021-02-24,3.553,1.442,2.136,,,0.6750936329588014,Between,0.2440984814007061
237,2021-02-25,1.649,0.158,1.535,,,0.10293159609120522,Between,0.16463187689600106
238,2021-02-26,0.445,0.0,0.445,,,0.0,Cloudy,0.09565224413830384
239,2021-02-27,0.636,0.003,0.636,,,0.0047169811320754715,Cloudy,0.10688492919026144
240,2021-02-28,1.5330000000000001,0.006999999999999999,1.5419999999999998,,,0.004539559014267186,Cloudy,0.1598125228643564
241,2021-03-01,0.387,0.0,0.387,,,0.0,Cloudy,0.09227280792170284
242,2021-03-02,5.3420000000000005,4.3,2.023,,,2.125556104794859,Clear,0.3364507401911831
243,2021-03-03,1.578,0.094,1.546,,,0.06080206985769728,Cloudy,0.16305729525239204
244,2021-03-04,4.1339999999999995,2.362,2.702,,,0.8741672834937084,Between,0.30892506236114115
245,2021-03-05,1.192,0.008,1.1909999999999998,,,0.006717044500419816,Cloudy,0.1393957244710339
246,2021-03-06,0.643,0.002,0.644,,,0.003105590062111801,Cloudy,0.10731644099230556
247,2021-03-07,0.588,0.002,0.588,,,0.0034013605442176874,Cloudy,0.10405353705903561
248,2021-03-08,0.74,0.004,0.74,,,0.005405405405405406,Cloudy,0.11297922525475718
249,2021-03-09,1.364,0.006,1.367,,,0.0043891733723482075,Cloudy,0.1495813307416077
250,2021-03-10,2.303,0.209,2.114,,,0.09886471144749291,Cloudy,0.2001334568156335
251,2021-03-11,1.093,0.004,1.095,,,0.0036529680365296807,Cloudy,0.13366370554602197
252,2021-03-12,3.714,1.148,2.9810000000000003,,,0.3851056692385105,Between,0.2831558757117174
253,2021-03-13,3.073,0.371,2.844,,,0.13045007032348804,Between,0.24827574789885887
254,2021-03-14,4.614,1.75,3.258,,,0.5371393492940454,Between,0.32013523038372366
255,2021-03-15,4.643,2.459,2.761,,,0.890619340818544,Between,0.31572064585358267
256,2021-03-16,0.409,0.001,0.408,,,0.002450980392156863,Cloudy,0.09353101422795922
257,2021-03-17,0.462,0.002,0.46399999999999997,,,0.004310344827586208,Cloudy,0.0968285354925093
258,2021-03-18,1.123,0.005,1.126,,,0.004440497335701599,Cloudy,0.1355045732689337
259,2021-03-19,0.5479999999999999,0.002,0.5489999999999999,,,0.003642987249544627,Cloudy,0.10178115753407976
260,2021-03-20,0.956,0.004,0.958,,,0.004175365344467641,Cloudy,0.1256812441378437
261,2021-03-21,2.287,0.09,2.235,,,0.040268456375838924,Cloudy,0.20306419753482474
