,TIMESTAMP,Stepwise_Bottom_Heating_Energy_Production,InvertPyramid_Bottom_Heating_Energy_Production,Sidewall_Interfacial_Energy_Production,Bottom_Heating_Energy_Production,Foam_Bottom_Interfacial_Energy_Production,Global_Energy_Tot,Direct_Energy_Tot,Diffuse_Energy_Tot,Global_Max,Direct_Max,Diffuse_Max,WS_ms_Avg,WS_ms_Max,WS_ms_Min,WDir_Avg,WDir_Max,WDir_Min,AirTemp_C_Avg,AirTemp_C_Max,AirTemp_C_Min,RH_Avg,RH_Max,RH_Min,Press_Avg,Press_Max,Press_Min,T110PV_Temp_C_Avg,T110PV_Temp_C_Max,T110PV_Temp_C_Min,T110PV_Temp_C1_Avg,T110PV_Temp_C1_Max,T110PV_Temp_C1_Min,T110PV_Temp_C2_Avg,T110PV_Temp_C2_Max,T110PV_Temp_C2_Min,T110PV_Temp_C3_Avg,T110PV_Temp_C3_Max,T110PV_Temp_C3_Min,T110PV_Temp_C4_Avg,T110PV_Temp_C4_Max,T110PV_Temp_C4_Min,Sun_Time_Tot
17,2020-12-19,nan,nan,0.8266666666666667,0.64,1.0074074074074075,2.952,1.936,1.746,641.1,467.4,325.7,1.905,8.86,0.0,204.7,357.5,0.049,5.602,8.64,3.883,64.43,80.6,50.34,1030.0,1032.0,1028.0,9.79,26.22,3.319,6.6,13.15,3.5789999999999997,nan,nan,nan,6.62,17.57,2.543,7.311,25.1,-0.76,6.834
18,2020-12-20,nan,nan,0.9866666666666667,0.88,1.0666666666666667,3.1,2.491,1.517,601.4,478.9,291.2,1.324,6.108,0.0,197.7,356.9,0.049,5.374,8.77,2.385,59.83,77.28,41.59,1030.0,1032.0,1028.0,10.41,31.95,1.733,6.478,15.28,1.8419999999999999,nan,nan,nan,6.46,21.53,1.133,6.9879999999999995,28.87,-2.615,7.422000000000001
19,2020-12-21,nan,nan,1.1733333333333333,0.9866666666666667,1.2444444444444442,3.447,3.68,1.175,594.6,557.5,177.1,0.9059999999999999,4.629,0.0,193.6,356.8,0.049,4.82,10.78,0.218,60.94,87.3,30.89,1027.0,1030.0,1024.0,10.25,33.56,-0.172,6.218,18.0,-0.418,nan,nan,nan,5.797999999999999,24.29,-0.7959999999999999,6.25,31.09,-4.1610000000000005,8.82
20,2020-12-22,nan,nan,1.2533333333333332,1.0666666666666667,1.3925925925925924,3.4939999999999998,3.819,1.099,595.2,591.0,159.8,0.872,4.629,0.0,176.4,356.5,0.049,6.023,12.83,0.15,60.0,83.8,23.67,1022.0,1025.0,1020.0,11.47,37.79,-0.289,7.376,20.7,-0.243,9.03,36.07,-3.22,6.867000000000001,25.02,-0.7490000000000001,7.515,33.71,-3.95,8.66
21,2020-12-23,0.1851851851851852,0.07407407407407408,0.13333333333333333,0.16,0.35555555555555557,1.295,0.01,1.296,381.8,67.79,349.6,0.77,3.5189999999999997,0.0,199.4,356.4,0.049,8.13,12.28,3.611,65.62,82.8,51.19,1017.0,1020.0,1014.0,10.14,22.38,3.509,8.42,13.4,3.4219999999999997,nan,nan,nan,8.18,14.05,2.865,9.17,24.54,-0.193,0.0
22,2020-12-24,1.0000000000000002,0.38888888888888884,1.0133333333333334,0.88,1.0962962962962963,3.0460000000000003,2.3369999999999997,1.527,538.6,414.9,236.9,1.3259999999999998,8.78,0.0,186.9,356.8,0.07400000000000001,9.89,14.12,6.1979999999999995,62.81,92.7,32.94,1018.0,1021.0,1016.0,13.54,33.97,4.738,10.89,20.73,5.772,nan,nan,nan,10.52,23.11,4.494,11.02,31.24,0.86,7.609
23,2020-12-25,1.0740740740740742,0.7962962962962964,0.9333333333333332,0.7999999999999999,1.0666666666666667,2.9330000000000003,1.891,1.751,560.6,353.8,361.9,0.997,5.122000000000001,0.0,158.2,356.5,0.049,7.567,11.87,2.9410000000000003,61.76,86.2,36.89,1021.0,1024.0,1019.0,11.89,32.15,2.29,8.67,17.24,2.878,-6.392,31.25,-89.8,8.12,20.31,1.798,8.8,30.67,-0.8029999999999999,7.261
24,2020-12-28,1.1111111111111112,0.8333333333333334,0.9333333333333332,0.7733333333333333,0.9777777777777777,2.885,1.6540000000000001,1.79,567.4,380.6,282.3,0.991,5.697,0.0,168.8,357.0,0.049,10.18,15.42,5.382999999999999,76.3,93.5,47.38,1016.0,1019.0,1013.0,13.93,38.0,4.971,11.0,20.46,5.099,nan,nan,nan,10.75,21.99,4.899,10.87,33.68,1.883,7.087999999999999
25,2020-12-29,0.12962962962962965,0.03703703703703704,0.13333333333333333,0.16,0.2074074074074074,0.78,0.098,0.738,414.8,154.9,333.1,1.807,15.15,0.0,218.6,357.5,0.049,7.156000000000001,12.79,-0.055,84.0,90.4,70.64,1018.0,1030.0,1012.0,8.52,24.57,1.42,7.374,15.79,0.52,7.225,23.19,-77.0,7.169,14.77,0.187,6.984,25.06,-0.418,0.308
26,2020-12-30,1.240740740740741,0.5925925925925927,0.9866666666666667,0.64,1.125925925925926,3.562,3.082,1.639,732.7,544.5,403.5,1.56,11.7,0.0,224.4,357.5,0.049,-1.912,0.627,-4.69,54.12,80.7,37.48,1032.0,1034.0,1029.0,3.7439999999999998,20.86,-3.33,-0.518,7.31,-4.801,0.843,17.97,-6.832000000000001,-0.505,11.31,-5.075,-0.379,17.67,-9.22,7.921
27,2020-12-31,1.3333333333333335,nan,1.1733333333333333,1.0133333333333334,1.2740740740740741,3.9189999999999996,4.88,0.8440000000000001,653.1,661.8,112.3,1.4409999999999998,7.136,0.0,205.6,356.5,0.049,-1.764,3.2560000000000002,-5.772,39.9,62.71,21.87,1031.0,1034.0,1029.0,5.597,26.83,-4.745,0.205,10.95,-5.966,1.794,23.06,-8.47,-0.225,16.67,-6.251,0.41,23.27,-10.8,9.19
28,2021-01-04,0.462962962962963,nan,0.3466666666666667,0.32,nan,1.709,0.221,1.579,706.1,288.6,468.6,1.128,4.958,0.0,186.2,356.9,0.049,9.01,13.1,6.53,75.3,86.5,60.12,1023.0,1025.0,1020.0,11.96,32.24,6.257000000000001,9.63,17.17,6.651,10.75,28.92,-70.82,9.69,21.73,6.39,11.18,31.77,4.328,0.748
29,2021-01-05,0.03703703703703704,nan,0.0,0.02666666666666667,nan,0.217,0.0,0.217,56.59,0.37200000000000005,56.69,2.028,8.08,0.0,189.7,357.4,0.049,7.018,8.71,5.242000000000001,80.3,89.8,65.95,1024.0,1027.0,1022.0,7.903,9.41,6.085,7.171,8.81,5.337000000000001,6.962000000000001,8.51,5.098,7.196000000000001,8.79,5.377000000000001,6.807,8.53,4.978,0.0
30,2021-01-06,0.11111111111111112,nan,0.08,0.08,nan,0.8390000000000001,0.003,0.8420000000000001,245.1,1.117,245.8,1.936,7.053999999999999,0.0,196.7,357.2,0.049,4.149,5.438,3.2030000000000003,69.62,74.28,61.34,1024.0,1027.0,1021.0,6.4239999999999995,13.1,3.998,4.562,7.006,3.468,4.994,11.42,2.92,4.845,7.723,3.384,5.247000000000001,14.02,2.5780000000000003,0.0
